22.9566 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
22.9583 	INFO 	Loaded monitor calibration from ['2024_08_07 22:29']
23.5179 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E520>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E4C0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E310>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000011322E16370>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.5180 	EXP 	window1: backgroundImage = ''
23.5180 	EXP 	window1: backgroundFit = 'none'
23.5185 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.5188 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.5237 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.5250 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.5450 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5473 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5494 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5520 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5543 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5559 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5579 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5605 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5620 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5634 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5655 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5682 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5701 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5720 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5738 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5759 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5781 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5796 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5810 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5834 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5851 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.5861 	DEBUG 	Uploading Texture Font fontname to graphics card
23.5879 	DEBUG 	Upload of Texture Font fontname complete
23.5908 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.5911 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.5928 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.5942 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000011322A2E610>
23.6049 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.6088 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.6122 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.6127 	DEBUG 	Uploading Texture Font fontname to graphics card
23.6144 	DEBUG 	Upload of Texture Font fontname complete
23.6215 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
23.6216 	EXP 	window1: recordFrameIntervals = False
23.8138 	EXP 	window1: recordFrameIntervals = True
23.9999 	EXP 	Screen (0) actual frame rate measured at 59.20Hz
24.0000 	EXP 	window1: recordFrameIntervals = False
24.0002 	EXP 	window1: mouseVisible = False
24.0008 	EXP 	window1: mouseVisible = False
24.0011 	EXP 	window1: mouseVisible = False
24.0026 	EXP 	window1: mouseVisible = False
24.0042 	EXP 	window1: mouseVisible = False
24.0136 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0158 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0187 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0213 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0238 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0268 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0289 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0322 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0355 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0381 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.0387 	DEBUG 	Uploading Texture Font fontname to graphics card
24.0406 	DEBUG 	Upload of Texture Font fontname complete
24.0473 	EXP 	window1: mouseVisible = False
24.0479 	EXP 	window1: mouseVisible = False
24.0497 	EXP 	window1: mouseVisible = False
24.0508 	EXP 	window1: mouseVisible = False
24.1497 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
30.3763 	INFO 	keyboard.Keyboard is using iohub backend.
30.3764 	INFO 	keyboard.Keyboard is using iohub backend.
30.3765 	EXP 	solo_project: status = STARTED
30.3770 	EXP 	window1: mouseVisible = False
30.5632 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
30.5634 	EXP 	window1: mouseVisible = False
30.5678 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
30.5680 	EXP 	window1: mouseVisible = False
30.5698 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
30.5699 	EXP 	window1: mouseVisible = False
30.5791 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0398 	EXP 	text_2: autoDraw = True
10.0263 	DEBUG 	Read excel file with openpyxl: list_2_vvrl.xlsx
10.0300 	EXP 	Imported list_2_vvrl.xlsx as conditions, 40 conditions, 3 params
10.0326 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
10.0330 	EXP 	New trial (rep=0, index=0): {'stimulus': 'veteran  ', 'condition': 'control', 'corr_resp': 'y'}
10.0509 	EXP 	text_2: autoDraw = False
10.0509 	EXP 	text: height = 0.05
10.0509 	EXP 	text: height = 0.05
10.0509 	EXP 	text: height = 0.05
10.0509 	EXP 	text: text = 'veteran  '
10.0509 	EXP 	fixation: autoDraw = True
10.5190 	INFO 	Keyboard events cleared
10.5184 	EXP 	text: autoDraw = True
10.5855 	EXP 	fixation: autoDraw = False
12.2766 	EXP 	New trial (rep=0, index=1): {'stimulus': 'edatur', 'condition': 'vvrl', 'corr_resp': 'n'}
12.2829 	DATA 	Keypress: y
12.3041 	EXP 	fixation: autoDraw = False
12.3041 	EXP 	text: autoDraw = False
12.3041 	EXP 	text: height = 0.05
12.3041 	EXP 	text: height = 0.05
12.3041 	EXP 	text: height = 0.05
12.3041 	EXP 	text: text = 'edatur'
12.3041 	EXP 	fixation: autoDraw = True
12.8050 	INFO 	Keyboard events cleared
12.8045 	EXP 	text: autoDraw = True
12.8227 	EXP 	fixation: autoDraw = False
13.4963 	EXP 	New trial (rep=0, index=2): {'stimulus': 'grateful  ', 'condition': 'control', 'corr_resp': 'y'}
13.5023 	DATA 	Keypress: n
13.5219 	EXP 	fixation: autoDraw = False
13.5219 	EXP 	text: autoDraw = False
13.5219 	EXP 	text: height = 0.05
13.5219 	EXP 	text: height = 0.05
13.5219 	EXP 	text: height = 0.05
13.5219 	EXP 	text: text = 'grateful  '
13.5219 	EXP 	fixation: autoDraw = True
14.0229 	INFO 	Keyboard events cleared
