9.7254 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
9.7262 	INFO 	Loaded monitor calibration from ['2024_08_07 22:29']
10.1130 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD5E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD580>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD370>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000027A0694C520>, multiSample=False, name='window1', numSamples=2, pos=[240.0, 60.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.1131 	EXP 	window1: backgroundImage = ''
10.1131 	EXP 	window1: backgroundFit = 'none'
10.1134 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1139 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1170 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1179 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1301 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1326 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1348 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1372 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1395 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1411 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1430 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1456 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1477 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1493 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1533 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1552 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1572 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1590 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1613 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1636 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1655 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1671 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1695 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1710 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1714 	DEBUG 	Uploading Texture Font fontname to graphics card
10.1732 	DEBUG 	Upload of Texture Font fontname complete
10.1758 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1762 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1777 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1790 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A065DD700>
10.1871 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1896 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1920 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1924 	DEBUG 	Uploading Texture Font fontname to graphics card
10.1936 	DEBUG 	Upload of Texture Font fontname complete
10.1976 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.1977 	EXP 	window1: recordFrameIntervals = False
10.3674 	EXP 	window1: recordFrameIntervals = True
